40.62401533912788,-74.00357712982643,01/05/2016 08:54:28 AM,GENERAL
40.87235311028456,-73.88597933385921,04/05/2016 06:48:00 PM,Dirty Conditions
40.7249286273667,-73.74681138500902,05/05/2016 07:37:58 AM,Building/Use
40.745797753251836,-73.97313872470225,05/05/2016 07:49:56 PM,Squeegee
40.70617732140816,-73.91258591489486,04/05/2016 07:27:00 PM,Air Quality
40.85673468270242,-73.90277949333725,04/05/2016 06:35:07 PM,Animal Abuse
40.84811513088202,-73.91520061603975,04/05/2016 10:34:02 PM,Noise - Residential
40.562119391371965,-74.10133371113466,04/05/2016 05:12:00 PM,Noise
40.65951129343814,-73.95051346538585,04/05/2016 05:35:46 PM,UNSANITARY CONDITION
40.747073423764526,-73.88932275837657,04/05/2016 11:24:58 PM,Noise - Commercial
40.748170168710296,-73.93947245472187,03/05/2016 01:04:00 AM,Water System
40.82603253851972,-73.84517797658742,05/05/2016 07:00:00 AM,Street Condition
40.71008653376198,-73.73177601530648,04/05/2016 09:14:00 AM,Sewer
40.70006976346633,-73.9872187206513,04/05/2016 04:31:54 PM,Illegal Parking
40.57046684225539,-74.10976191426123,04/05/2016 04:11:00 PM,Traffic
40.84059230099668,-73.8663623474906,04/05/2016 12:30:00 PM,Water System
40.719091551528535,-73.99455991249022,04/05/2016 09:13:49 AM,Homeless Person Assistance
40.75551826274269,-73.94579676819353,05/05/2016 12:56:26 AM,Noise - Residential
40.63382417062689,-73.90140368187437,05/05/2016 08:18:48 AM,Overgrown Tree/Branches
40.60780535319342,-74.06522625765628,04/05/2016 05:53:44 PM,Street Condition
40.610158786774605,-74.07671045698653,04/05/2016 09:14:32 AM,Street Condition
40.7378136078106,-73.99651779871537,02/05/2016 01:32:00 PM,Water System
40.70914666657873,-74.01308239637166,04/05/2016 08:43:00 PM,Noise
40.821968197965504,-73.9457318031254,04/05/2016 12:13:41 AM,Noise - Residential
40.70908902244975,-74.01311845449641,04/05/2016 02:31:00 AM,Noise
40.70914666657873,-74.01308239637166,04/05/2016 12:33:00 AM,Noise
40.736592044865525,-73.99320171300515,04/05/2016 10:05:00 AM,Noise
40.71368423423665,-73.75485127557161,04/05/2016 12:18:37 AM,Noise - Residential
40.81464902033706,-73.94212149318126,04/05/2016 06:12:23 PM,Indoor Sewage
40.74436324535859,-73.91370508145087,04/05/2016 07:57:00 PM,Sanitation Condition
40.63695007813243,-73.95267040510318,04/05/2016 01:35:51 AM,Noise - Street/Sidewalk
40.768387065380644,-73.95558786773177,04/05/2016 02:23:52 PM,New Tree Request
40.621259587114665,-73.92888540873008,04/05/2016 03:09:47 PM,Derelict Vehicle
40.83004667362228,-73.94169977344204,04/05/2016 12:14:29 AM,Noise - Residential
40.82467186401429,-73.95220446968285,04/05/2016 12:22:26 AM,Noise - Residential
40.70837951740788,-73.76050839912088,04/05/2016 07:23:00 PM,Sanitation Condition
40.83206083683419,-73.88879111587424,04/05/2016 04:55:00 PM,Dirty Conditions
40.63401752541598,-74.13044254206024,04/05/2016 03:07:29 PM,Street Condition
40.82138173128485,-73.95413257822177,04/05/2016 04:22:00 PM,Dirty Conditions
40.76959347355102,-73.90071890986056,04/05/2016 03:22:02 PM,Street Condition
40.65772044693936,-73.89538183949237,04/05/2016 09:45:00 PM,Derelict Vehicles
40.83212393032056,-73.8887548742509,04/05/2016 04:58:00 PM,Dirty Conditions
40.630271781102074,-74.09932962063182,04/05/2016 07:41:20 PM,Street Condition
40.86782618371043,-73.917059184637,01/05/2016 02:47:52 PM,School Maintenance
40.618004177466524,-73.90926865559877,04/05/2016 02:14:00 PM,Derelict Vehicles
40.69666109880792,-73.79100194902176,04/05/2016 12:35:17 PM,Indoor Sewage
40.63653525853262,-73.90051693525047,04/05/2016 05:55:00 PM,Derelict Vehicles
40.63016670070275,-73.89977346829012,04/05/2016 05:15:00 PM,Derelict Vehicles
40.656263242408265,-74.01214937930007,04/05/2016 08:19:43 AM,Street Condition
40.84209230222516,-73.83365841052533,04/05/2016 06:04:00 PM,Missed Collection (All Materials)
40.62800123215475,-73.96579728129363,05/05/2016 07:52:31 AM,Illegal Parking
40.58906497409391,-73.97090467504073,04/05/2016 09:50:29 AM,Elevator
40.67646823717451,-73.91299979424473,04/05/2016 03:15:00 PM,Street Condition
40.626781522947255,-73.93246761167724,04/05/2016 03:11:13 PM,Street Condition
40.73560027790168,-73.88098841133414,04/05/2016 02:29:00 PM,Dirty Conditions
40.65540476697622,-73.99962517971413,04/05/2016 11:21:00 AM,Lead
40.70996657602085,-73.90086182450678,04/05/2016 09:10:18 PM,Non-Emergency Police Matter
40.87071467553367,-73.91476322005906,04/05/2016 07:07:37 PM,Street Condition
40.82308232312903,-73.90019469180737,04/05/2016 02:04:54 PM,UNSANITARY CONDITION
40.85495433487526,-73.88311366018459,04/05/2016 03:52:14 PM,Noise - Vehicle
40.68055785437949,-73.86461354897679,04/05/2016 07:17:42 AM,HEAT/HOT WATER
40.824224419876884,-73.95207110321799,04/05/2016 12:39:09 PM,PAINT/PLASTER
40.68071692170874,-73.92026275959977,04/05/2016 11:57:50 AM,HEAT/HOT WATER
40.698744897111,-73.92914175714607,04/05/2016 09:47:22 AM,HEAT/HOT WATER
40.61138576863039,-74.06307235821949,04/05/2016 04:29:43 PM,PLUMBING
40.855524845141545,-73.86053044648474,04/05/2016 11:38:54 PM,HEAT/HOT WATER
40.59062301886094,-73.94000051523547,05/05/2016 09:03:37 AM,Street Condition
40.61236947774589,-74.10330809574141,04/05/2016 09:48:37 PM,Building/Use
40.59080268546719,-73.98744486614042,04/05/2016 02:58:00 PM,Derelict Vehicles
40.66000721312775,-73.96272082878045,04/05/2016 04:20:01 PM,PAINT/PLASTER
40.83417102437764,-73.92571626362835,04/05/2016 06:49:37 PM,WATER LEAK
40.824594531459304,-73.8772991398564,04/05/2016 11:54:34 AM,HEAT/HOT WATER
40.824224419876884,-73.95207110321799,04/05/2016 12:39:09 PM,APPLIANCE
40.84533366448054,-73.88817256139895,04/05/2016 01:50:17 PM,FLOORING/STAIRS
40.70206019145194,-73.99261375801929,03/05/2016 10:32:00 PM,Traffic Signal Condition
40.6824532272111,-73.92261868340526,04/05/2016 02:09:18 PM,PLUMBING
40.70206019145194,-73.99261375801929,03/05/2016 08:56:00 PM,Traffic Signal Condition
40.599572668185026,-73.76421523730716,04/05/2016 09:18:08 AM,UNSANITARY CONDITION
40.67126087966084,-73.72913113640274,04/05/2016 06:11:00 PM,Sanitation Condition
40.73429323629368,-73.89755650152914,04/05/2016 04:59:00 PM,Sanitation Condition
40.705993877223605,-73.74373817941883,04/05/2016 07:04:50 AM,Damaged Tree
40.75109092219476,-73.78271041962222,04/05/2016 09:11:33 PM,Damaged Tree
40.63503534248752,-73.99064676482645,04/05/2016 10:20:00 AM,Missed Collection (All Materials)
40.88240811038497,-73.87905847713522,04/05/2016 01:37:26 PM,PLUMBING
40.81132164704025,-73.91819528388834,04/05/2016 12:08:23 AM,Noise - Residential
40.63279004364553,-73.98990850142921,04/05/2016 09:16:00 AM,Missed Collection (All Materials)
40.62979529628931,-73.98800314804282,04/05/2016 01:26:00 PM,Missed Collection (All Materials)
40.599572668185026,-73.76421523730716,04/05/2016 09:18:08 AM,PAINT/PLASTER
40.63109957439568,-73.99469318070605,04/05/2016 10:04:00 AM,Missed Collection (All Materials)
40.86739505572138,-73.92476080505966,04/05/2016 11:42:28 AM,UNSANITARY CONDITION
40.66906158852937,-73.82330442063044,04/05/2016 04:39:00 PM,Dirty Conditions
40.63094540310162,-73.98839563781543,04/05/2016 09:17:00 AM,Missed Collection (All Materials)
40.63094540310162,-73.98839563781543,04/05/2016 09:11:00 AM,Missed Collection (All Materials)
40.6800360130242,-73.90549235584238,04/05/2016 05:42:39 PM,For Hire Vehicle Complaint
40.82210830814329,-73.90061165595493,04/05/2016 09:00:17 AM,Taxi Complaint
40.62800123215475,-73.96579728129363,05/05/2016 09:00:12 AM,Illegal Parking
40.629820223206536,-73.99038450156237,04/05/2016 04:20:00 PM,Missed Collection (All Materials)
40.68485686852235,-73.97804169469934,04/05/2016 09:11:54 PM,For Hire Vehicle Complaint
40.62087808361981,-73.96442489964046,04/05/2016 12:09:12 PM,Street Condition
40.63503534248752,-73.99064676482645,04/05/2016 10:19:00 AM,Missed Collection (All Materials)
40.84721140190707,-73.9352618800508,04/05/2016 08:54:56 PM,UNSANITARY CONDITION
40.62679768758894,-73.97095307079023,04/05/2016 11:38:00 AM,Missed Collection (All Materials)
40.599572668185026,-73.76421523730716,04/05/2016 09:18:08 AM,FLOORING/STAIRS
40.63509299060517,-73.9907404332972,04/05/2016 11:28:00 AM,Missed Collection (All Materials)
40.82495420438222,-73.81902069362663,03/05/2016 12:00:28 PM,UNSANITARY CONDITION
40.85424621179727,-73.88867449565083,02/05/2016 12:07:52 PM,Food Establishment
40.86475119873917,-73.82168901141264,02/05/2016 02:47:05 PM,Food Establishment
40.63226041907319,-73.95563882869561,04/05/2016 11:25:00 PM,Derelict Vehicles
40.61181112804873,-74.08822335463883,04/05/2016 05:31:00 PM,Dirty Conditions
40.63020343284473,-73.94651100276384,04/05/2016 05:53:00 PM,Derelict Vehicles
40.66232234042408,-73.95143411034668,04/05/2016 12:40:00 PM,Missed Collection (All Materials)
40.738387966178,-73.9396437250242,04/05/2016 09:04:00 AM,Sanitation Condition
40.688259122463876,-73.95487680419025,04/05/2016 09:55:00 AM,Missed Collection (All Materials)
40.670258389444044,-73.87841218335136,04/05/2016 12:12:00 PM,Other Enforcement
40.6512806982575,-73.96017059735964,04/05/2016 10:02:20 AM,APPLIANCE
40.800281818278286,-73.93955871061928,04/05/2016 10:50:47 AM,UNSANITARY CONDITION
40.86739505572138,-73.92476080505966,04/05/2016 11:42:28 AM,WATER LEAK
40.800281818278286,-73.93955871061928,04/05/2016 10:50:47 AM,GENERAL
40.664696132540044,-73.95723569740849,04/05/2016 12:32:37 PM,UNSANITARY CONDITION
40.6512806982575,-73.96017059735964,04/05/2016 10:02:20 AM,DOOR/WINDOW
40.800281818278286,-73.93955871061928,04/05/2016 10:50:47 AM,PAINT/PLASTER
40.68169101076942,-73.84269000978288,04/05/2016 03:58:11 PM,PAINT/PLASTER
40.66146363992542,-73.98079952852369,04/05/2016 11:56:03 AM,GENERAL
40.800281818278286,-73.93955871061928,04/05/2016 10:50:47 AM,FLOORING/STAIRS
40.77155593102586,-73.9805944918195,04/05/2016 10:16:53 AM,UNSANITARY CONDITION
40.77155593102586,-73.9805944918195,04/05/2016 10:16:53 AM,DOOR/WINDOW
40.65647734571072,-73.89876804038742,04/05/2016 03:51:16 PM,UNSANITARY CONDITION
40.79375155928489,-73.94390208881268,04/05/2016 04:09:23 PM,SAFETY
40.852154180739646,-73.92982417074968,04/05/2016 04:11:30 PM,UNSANITARY CONDITION
40.86739505572138,-73.92476080505966,04/05/2016 11:42:28 AM,PAINT/PLASTER
40.800281818278286,-73.93955871061928,04/05/2016 10:50:47 AM,PAINT/PLASTER
40.6512806982575,-73.96017059735964,04/05/2016 10:02:20 AM,FLOORING/STAIRS
40.800281818278286,-73.93955871061928,04/05/2016 10:50:47 AM,WATER LEAK
40.6512806982575,-73.96017059735964,04/05/2016 10:02:20 AM,UNSANITARY CONDITION
40.800281818278286,-73.93955871061928,04/05/2016 10:50:47 AM,PAINT/PLASTER
40.77155593102586,-73.9805944918195,04/05/2016 10:16:53 AM,DOOR/WINDOW
40.66930268321404,-73.85005859608923,04/05/2016 12:00:00 AM,Rodent
40.59200195197134,-74.08452815045979,04/05/2016 10:29:18 PM,Dead/Dying Tree
40.813857216247925,-73.95111761176348,03/05/2016 08:45:02 AM,ELECTRIC
40.688978073624604,-73.91555444832179,04/05/2016 12:06:02 AM,UNSANITARY CONDITION
40.74877244579005,-73.83063601813511,04/05/2016 03:11:00 PM,Water System
40.71398498794176,-73.73811625813757,04/05/2016 10:02:00 AM,Water System
40.688978073624604,-73.91555444832179,04/05/2016 12:06:02 AM,PLUMBING
40.73752525714526,-73.99314027357562,02/05/2016 09:08:18 AM,UNSANITARY CONDITION
40.70553880460214,-73.79466743977697,03/05/2016 01:44:02 PM,Tattooing
40.688978073624604,-73.91555444832179,04/05/2016 12:06:02 AM,UNSANITARY CONDITION
40.658992969862496,-73.91773332249272,04/05/2016 01:56:53 PM,UNSANITARY CONDITION
40.86963147425142,-73.83860443893883,04/05/2016 09:18:48 PM,WATER LEAK
40.83333307998056,-73.91280190383401,04/05/2016 08:13:01 PM,UNSANITARY CONDITION
40.607395896883325,-73.95708872769453,04/05/2016 03:49:13 AM,APPLIANCE
40.76363844881447,-73.98884902536795,04/05/2016 03:24:16 PM,GENERAL
40.72137871027934,-73.85609602445183,04/05/2016 08:57:22 AM,PAINT/PLASTER
40.76363844881447,-73.98884902536795,04/05/2016 02:19:16 PM,GENERAL
40.66455133277643,-73.93519405201872,04/05/2016 02:20:31 AM,PLUMBING
40.75257608551617,-73.85869590564305,04/05/2016 04:25:39 PM,ELECTRIC
40.69324658689844,-73.94299497716253,04/05/2016 07:10:13 PM,APPLIANCE
40.878913881658384,-73.8737129159977,04/05/2016 05:11:31 PM,UNSANITARY CONDITION
40.69361652499744,-73.93179048441026,04/05/2016 01:31:30 PM,APPLIANCE
40.76363844881447,-73.98884902536795,04/05/2016 02:17:02 PM,GENERAL
40.607395896883325,-73.95708872769453,04/05/2016 03:49:13 AM,UNSANITARY CONDITION
40.658992969862496,-73.91773332249272,04/05/2016 01:56:53 PM,WATER LEAK
40.76363844881447,-73.98884902536795,04/05/2016 02:34:41 PM,GENERAL
40.76363844881447,-73.98884902536795,04/05/2016 02:30:11 PM,GENERAL
40.70048932302255,-73.93640695934053,04/05/2016 08:50:10 PM,UNSANITARY CONDITION
40.836687919499205,-73.9453475684647,01/05/2016 04:38:57 PM,DOOR/WINDOW
40.72137871027934,-73.85609602445183,04/05/2016 08:57:22 AM,DOOR/WINDOW
40.65518485503566,-73.92006261836718,04/05/2016 07:38:19 AM,UNSANITARY CONDITION
40.76363844881447,-73.98884902536795,04/05/2016 02:20:38 PM,GENERAL
40.76363844881447,-73.98884902536795,04/05/2016 02:24:57 PM,GENERAL
40.703318508827216,-73.9071508602937,04/05/2016 02:42:36 PM,PLUMBING
40.83333307998056,-73.91280190383401,04/05/2016 08:13:00 PM,ELECTRIC
40.68752621076559,-73.95472946326737,04/05/2016 05:52:07 PM,PLUMBING
40.75257608551617,-73.85869590564305,04/05/2016 04:25:39 PM,WATER LEAK
40.640494541156315,-74.08026209069851,04/05/2016 08:34:14 AM,DOOR/WINDOW
40.848455619114304,-73.91922673773394,04/05/2016 12:39:33 PM,PAINT/PLASTER
40.658992969862496,-73.91773332249272,04/05/2016 01:51:52 PM,UNSANITARY CONDITION
40.703318508827216,-73.9071508602937,04/05/2016 02:42:35 PM,ELECTRIC
40.75257608551617,-73.85869590564305,04/05/2016 04:25:39 PM,UNSANITARY CONDITION
40.72137871027934,-73.85609602445183,04/05/2016 08:57:22 AM,UNSANITARY CONDITION
40.799699948054545,-73.9450673167073,04/05/2016 10:16:54 AM,PLUMBING
40.848455619114304,-73.91922673773394,04/05/2016 12:39:33 PM,SAFETY
40.703318508827216,-73.9071508602937,04/05/2016 02:42:35 PM,UNSANITARY CONDITION
40.658992969862496,-73.91773332249272,04/05/2016 01:56:53 PM,DOOR/WINDOW
40.849618807486486,-73.90414535624532,04/05/2016 02:12:02 AM,GENERAL
40.83333307998056,-73.91280190383401,04/05/2016 08:13:01 PM,UNSANITARY CONDITION
40.70593542078936,-73.94254410004288,04/05/2016 12:31:13 PM,HEAT/HOT WATER
40.703318508827216,-73.9071508602937,04/05/2016 02:42:36 PM,WATER LEAK
40.703318508827216,-73.9071508602937,04/05/2016 02:42:35 PM,ELECTRIC
40.76363844881447,-73.98884902536795,04/05/2016 02:28:19 PM,GENERAL
40.69201710462689,-73.74855186465929,04/05/2016 09:11:18 PM,ELECTRIC
40.849618807486486,-73.90414535624532,04/05/2016 12:13:36 AM,APPLIANCE
40.74241255541498,-73.98263831410058,04/05/2016 01:44:12 PM,UNSANITARY CONDITION
40.658992969862496,-73.91773332249272,04/05/2016 01:51:52 PM,UNSANITARY CONDITION
40.75257608551617,-73.85869590564305,04/05/2016 04:25:39 PM,GENERAL
40.66455133277643,-73.93519405201872,04/05/2016 02:20:31 AM,PLUMBING
40.66785567298367,-73.87488754479095,04/05/2016 12:21:46 PM,GENERAL
40.799699948054545,-73.9450673167073,04/05/2016 10:16:55 AM,DOOR/WINDOW
40.81627145989826,-73.89880315701467,04/05/2016 07:06:06 AM,ELECTRIC
40.65518485503566,-73.92006261836718,04/05/2016 07:41:35 AM,GENERAL
40.848455619114304,-73.91922673773394,04/05/2016 12:39:33 PM,DOOR/WINDOW
40.75257608551617,-73.85869590564305,04/05/2016 04:25:39 PM,UNSANITARY CONDITION
40.823721229828436,-73.89044904125545,04/05/2016 04:17:02 PM,PAINT/PLASTER
40.799699948054545,-73.9450673167073,04/05/2016 10:16:55 AM,PLUMBING
40.849618807486486,-73.90414535624532,04/05/2016 02:12:02 AM,DOOR/WINDOW
40.76468368198577,-73.92718359841146,04/05/2016 02:14:41 AM,UNSANITARY CONDITION
40.78558999596753,-73.98200594806721,03/05/2016 05:19:47 PM,Noise - Helicopter
40.7899401275489,-73.98035800855153,03/05/2016 04:58:10 PM,Noise - Helicopter
40.709505566254535,-74.01800236891756,03/05/2016 05:22:07 PM,Noise - Helicopter
40.78497527266366,-73.98263804878785,03/05/2016 12:54:03 PM,Noise - Helicopter
40.7899401275489,-73.98035800855153,03/05/2016 05:08:43 PM,Noise - Helicopter
40.78497527266366,-73.98263804878785,03/05/2016 04:53:18 PM,Noise - Helicopter
40.78497527266366,-73.98263804878785,03/05/2016 01:00:21 PM,Noise - Helicopter
40.83007155682951,-73.9478065715269,03/05/2016 09:24:00 PM,Noise
40.773681177356046,-73.94786521021088,04/05/2016 10:52:50 AM,Cranes and Derricks
40.856465738101676,-73.86945014653612,04/05/2016 09:41:02 AM,Damaged Tree
40.74959134960163,-74.00278625353856,04/05/2016 11:51:00 AM,Noise
40.70885624510538,-74.00711647519077,04/05/2016 04:36:00 AM,Noise
40.81823743285434,-73.93886318501868,02/05/2016 02:55:27 PM,Elevator
40.68059474496224,-73.98088776080918,04/05/2016 10:30:00 PM,Noise
40.75078795564907,-74.00563035440143,04/05/2016 11:51:00 AM,Noise
40.78325945323063,-73.98038886702615,04/05/2016 03:15:00 AM,Noise
40.743296690906135,-73.95392289418751,04/05/2016 04:43:00 AM,Air Quality
40.83302900952834,-73.91733383762232,04/05/2016 12:09:09 PM,Electrical
40.69388650966795,-73.99923550227867,02/05/2016 07:06:00 AM,Traffic Signal Condition
40.749670884987,-73.99529728925346,04/05/2016 04:28:09 PM,Taxi Complaint
40.51426568693429,-74.24532737118105,04/05/2016 11:23:38 AM,Electrical
40.82964321890929,-73.91518802323985,04/05/2016 11:58:20 AM,Electrical
40.77270751273564,-73.94947620646089,04/05/2016 05:09:13 PM,For Hire Vehicle Complaint
40.68571662344956,-73.82491169232459,02/05/2016 12:00:45 PM,Building/Use
40.782633709890305,-73.98072125668635,04/05/2016 04:29:00 AM,Noise
40.67004165558155,-73.93656936850816,04/05/2016 10:48:00 PM,Noise
40.741920939027125,-73.98071499376925,04/05/2016 09:22:00 AM,Air Quality
40.74959134960163,-74.00278625353856,04/05/2016 11:51:00 AM,Noise
40.75021436136356,-74.00428408533833,04/05/2016 11:54:00 AM,Noise
40.74691989451374,-73.97122911540109,04/05/2016 09:39:00 AM,Noise
40.78331404860806,-73.97870253041907,04/05/2016 09:22:48 AM,General Construction/Plumbing
40.66684395490329,-73.7408029901604,04/05/2016 07:25:00 PM,Water System
40.59749096341187,-73.98153810744323,04/05/2016 01:55:12 PM,Investigations and Discipline (IAD)
40.654150483254206,-73.94992999411926,04/05/2016 11:37:00 PM,Noise
40.67145213149712,-73.94672305618377,04/05/2016 12:41:40 PM,General Construction/Plumbing
40.687460939182564,-73.86934113114032,04/05/2016 08:25:41 AM,Building/Use
40.66195820519669,-73.95366549646634,04/05/2016 09:43:52 AM,General Construction/Plumbing
40.6540632718289,-73.95137885523616,04/05/2016 07:09:00 PM,Noise
40.62614206076596,-74.11290836508587,04/05/2016 01:09:52 PM,Special Natural Area District (SNAD)
40.69121946042727,-73.95174841821446,04/05/2016 12:54:24 PM,General Construction/Plumbing
40.71380989584407,-73.9617492581918,04/05/2016 11:50:35 AM,Building/Use
40.67394683678861,-73.87283926674654,04/05/2016 11:53:07 AM,Boilers
40.815298312961566,-73.90021359070852,03/05/2016 09:33:31 PM,Food Establishment
40.61879327191474,-73.94637246150444,04/05/2016 08:38:46 AM,Building/Use
40.80193926299167,-73.96525279964311,04/05/2016 02:47:55 PM,General Construction/Plumbing
40.50806445981174,-74.24563545986315,04/05/2016 08:49:00 AM,Street Condition
40.63145649788228,-73.95642836496867,01/05/2016 02:02:09 PM,Overgrown Tree/Branches
40.6008190990105,-73.76704850842744,02/05/2016 06:18:24 AM,WATER LEAK
40.72853810446628,-73.98458663899777,04/05/2016 08:58:17 AM,Plumbing
40.82871687088971,-73.9505357732226,04/05/2016 02:45:34 PM,General Construction/Plumbing
40.68899382052253,-73.92650181383895,04/05/2016 08:06:27 AM,UNSANITARY CONDITION
40.68752621076559,-73.95472946326737,04/05/2016 05:52:07 PM,UNSANITARY CONDITION
40.68735652190635,-73.99350240573185,04/05/2016 09:25:06 AM,General Construction/Plumbing
40.63577473502611,-74.13933814465895,04/05/2016 05:51:54 AM,General Construction/Plumbing
40.585364863256046,-73.81478801435125,04/05/2016 11:31:17 AM,APPLIANCE
40.672640766504955,-73.86835356110943,04/05/2016 07:08:32 AM,FLOORING/STAIRS
40.74241255541498,-73.98263831410058,04/05/2016 01:44:12 PM,UNSANITARY CONDITION
40.574686656667026,-74.09302669857725,04/05/2016 03:04:25 PM,General Construction/Plumbing
40.74824779727233,-73.87299338711414,04/05/2016 01:15:55 PM,General Construction/Plumbing
40.66533821810743,-73.94995403731593,04/05/2016 01:50:28 PM,General Construction/Plumbing
40.74018786943714,-73.9994190110001,04/05/2016 10:42:10 AM,General Construction/Plumbing
40.764562986340174,-73.92729924874381,04/05/2016 04:11:05 PM,General Construction/Plumbing
